Date,Open,High,Low,Close,Adj Close,Volume,Soma,Signal
2011-09-02,53.534286,54.0,53.118572,53.435715,46.63406,109734800,449895287100,-
2011-09-06,52.48143,54.332859,52.354286,54.248573,47.343441,127424500,450022711600,+
2011-09-07,55.080002,55.085712,54.57143,54.847141,47.865822,87644200,450110355800,-
2011-09-08,54.628571,55.515713,54.615715,54.877144,47.891994,104039600,450214395400,+
2011-09-09,54.847141,55.142857,53.574287,53.925713,47.061695,141203300,450355598700,-
2011-09-12,53.285713,54.41143,53.128571,54.277142,47.368378,116958100,450472556800,+
2011-09-13,54.591427,55.172855,54.32143,54.945713,47.951855,110140100,450582696900,+
2011-09-14,55.28857,56.029999,55.10857,55.614285,48.53532,133681100,450716378000,+
2011-09-15,55.918571,56.237144,55.700001,56.137142,48.991619,104454700,450820832700,+
2011-09-16,56.505714,57.214287,56.432858,57.214287,49.931667,174628300,450995461000,+
2011-09-19,56.714287,59.032856,56.457142,58.804287,51.319279,205965200,451201426200,+
2011-09-20,59.32143,60.408573,58.741428,59.064285,51.546181,193938500,451395364700,-
2011-09-21,59.94857,60.227142,58.857143,58.877144,51.382862,151494000,451546858700,-
2011-09-22,57.290001,58.545715,56.671429,57.402859,50.09623,242120200,451788978900,+
2011-09-23,57.182858,58.105713,57.121429,57.757141,50.405426,136569300,451925548200,+
2011-09-26,57.122856,57.71143,55.900002,57.595715,50.264545,203219100,452128767300,+
2011-09-27,58.389999,58.464287,56.865715,57.037144,49.777065,158124400,452286891700,-
2011-09-28,57.169998,57.677143,56.644287,56.715714,49.496552,107409400,452394301100,-
2011-09-29,57.417141,57.458572,55.172855,55.795715,48.693657,162771700,452557072800,-
2011-09-30,55.302856,55.555714,54.454285,54.474285,47.540436,136910200,452693983000,-
2011-10-03,54.33857,54.662857,53.310001,53.514286,46.702629,167274800,452861257800,-
2011-10-04,53.509998,54.542858,50.605713,53.214287,46.440807,308419300,453169677100,-
2011-10-05,52.55143,54.259998,51.471428,54.035713,47.157684,196617400,453366294500,+
2011-10-06,53.332859,54.968571,53.114285,53.91,47.04797,203145600,453569440100,+
2011-10-07,53.682858,53.962856,52.64143,52.828571,46.104191,133864500,453703304600,-
2011-10-10,54.155716,55.544285,54.029999,55.544285,48.474228,110628700,453813933300,+
2011-10-11,56.081429,57.597141,55.92857,57.184284,49.905479,151421900,453965355200,+
2011-10-12,58.191429,58.464287,57.162857,57.455715,50.142365,155571500,454120926700,-
2011-10-13,57.854286,58.347141,57.549999,58.347141,50.920311,106546300,454227473000,+
2011-10-14,59.547142,60.285713,59.324287,60.285713,52.612141,143341800,454370814800,+
2011-10-17,60.248573,60.957142,59.419998,59.998573,52.361549,171511200,454542326000,-
2011-10-18,60.251427,60.687141,59.427143,60.32,52.642063,220400600,454762726600,+
2011-10-19,57.335712,58.345715,56.828571,56.945713,49.697277,276014900,455038741500,-
2011-10-20,57.142857,57.192856,56.315716,56.472858,49.284611,137317600,455176059100,-
2011-10-21,56.871429,57.02,55.82143,56.124287,48.980404,155311100,455331370200,-
2011-10-24,56.597141,58.07143,56.485714,57.967144,50.588688,125534500,455456904700,+
2011-10-25,57.861427,58.078571,56.76857,56.824287,49.591316,107606800,455564511500,-
2011-10-26,57.394287,57.507141,56.164288,57.228573,49.944126,114076200,455678587700,-
2011-10-27,58.222858,58.42857,57.412857,57.812859,50.454041,123666200,455802253900,-
2011-10-28,57.57143,58.049999,57.501427,57.849998,50.486454,80710700,455882964600,+
2011-10-31,57.488571,58.475716,57.292858,57.825714,50.46526,96375300,455979339900,+
2011-11-01,56.772858,57.07143,56.174286,56.644287,49.434212,132947500,456112287400,-
2011-11-02,57.155716,57.205715,56.444286,56.772858,49.546417,81837700,456194125100,-
2011-11-03,57.009998,57.628571,56.48,57.581429,50.252079,110346600,456304471700,+
2011-11-04,57.432858,57.634285,57.022858,57.177143,49.89925,75557300,456380029000,-
2011-11-07,57.130001,57.142857,56.59,57.104286,49.835667,67568900,456447597900,-
2011-11-08,57.458572,58.285713,57.365715,58.032856,50.646034,100110500,456547708400,+
2011-11-09,56.709999,57.27,56.318573,56.468571,49.280857,139671000,456687379400,-
2011-11-10,56.718571,56.744286,54.592857,55.031429,48.026649,186188100,456873567500,-
2011-11-11,55.23,55.528572,54.322857,54.945713,47.951855,163446500,457037014000,-
2011-11-14,54.78857,55.035713,54.028572,54.18,47.283596,108226300,457145240300,-
2011-11-15,54.400002,55.642857,54.207142,55.547142,48.476723,107702700,457252943000,+
2011-11-16,55.607143,55.877144,54.902859,54.967144,47.970539,87302600,457340245600,-
2011-11-17,54.854286,54.939999,53.642857,53.915714,47.052963,119975100,457460220700,-
2011-11-18,54.131428,54.284286,53.554287,53.562859,46.745018,92984500,457553205200,-
2011-11-21,52.914288,53.097141,52.272858,52.715714,46.005707,111995100,457665200300,-
2011-11-22,53.002857,53.990002,52.991428,53.787144,46.94075,102255300,457767455600,+
2011-11-23,53.501427,53.691429,52.41143,52.427143,45.753868,107067800,457874523400,-
2011-11-25,52.631428,53.021427,51.902859,51.938572,45.327473,63690200,457938213600,-
2011-11-28,53.192856,53.817142,52.904285,53.73143,46.892124,86603300,458024816900,+
2011-11-29,53.691429,54.118572,52.885715,53.314285,46.528076,93963800,458118780700,-
2011-11-30,54.470001,54.611427,54.042858,54.599998,47.650143,101484600,458220265300,+
2011-12-01,54.648571,55.57143,54.392857,55.418571,48.36451,96795300,458317060600,+
2011-12-02,55.689999,56.232857,55.511429,55.671429,48.585194,94763900,458411824500,-
2011-12-05,56.212856,56.630001,55.77,56.144287,48.99786,89302500,458501127000,-
2011-12-06,56.072857,56.375713,55.625713,55.849998,48.741039,70899500,458572026500,-
2011-12-07,55.704285,55.848572,55.251427,55.584286,48.509136,76186600,458648213100,-
2011-12-08,55.921429,56.5,55.747143,55.808571,48.70488,94089100,458742302200,-
2011-12-09,56.121429,56.291428,55.861427,56.23143,49.073914,74248300,458816550500,+
2011-12-12,55.954285,56.271427,55.635715,55.977142,48.851982,75266800,458891817300,+
2011-12-13,56.142857,56.485714,55.299999,55.544285,48.474228,84732200,458976549500,-
2011-12-14,55.242859,55.34,53.954285,54.312859,47.399548,101721900,459078271400,-
2011-12-15,54.761429,54.82,54.044285,54.134285,47.243706,64050000,459142321400,-
2011-12-16,54.337143,54.878571,54.224285,54.431427,47.503029,105369600,459247691000,+
2011-12-19,54.638573,54.978573,54.354286,54.601429,47.651386,58882600,459306573600,-
2011-12-20,55.394287,56.585712,55.322857,56.564285,49.364403,84303800,459390877400,+
2011-12-21,56.669998,56.757141,56.001427,56.635715,49.426735,65737000,459456614400,-
2011-12-22,56.714287,57.01857,56.585712,56.935715,49.688553,50589700,459507204100,+
2011-12-23,57.098572,57.655716,57.07,57.618572,50.284481,67349800,459574553900,+
2011-12-27,57.585712,58.441429,57.574287,58.075714,50.683445,66269000,459640822900,+
2011-12-28,58.127144,58.32143,57.334286,57.52,50.198467,57165500,459697988400,-
2011-12-29,57.628571,57.950001,57.215714,57.874287,50.50766,53994500,459751982900,+
2011-12-30,57.644287,58.040001,57.64143,57.857143,50.492691,44915500,459796898400,+
2012-01-03,58.485714,58.92857,58.42857,58.747143,51.269413,75555200,459872453600,+
2012-01-04,58.57143,59.240002,58.468571,59.062859,51.544937,65005500,459937459100,+
2012-01-05,59.278572,59.792858,58.952858,59.718571,52.117188,67817400,460005276500,+
2012-01-06,59.967144,60.392857,59.888573,60.342857,52.662014,79573200,460084849700,+
2012-01-09,60.785713,61.107143,60.192856,60.247143,52.578468,98506100,460183355800,-
2012-01-10,60.844284,60.857143,60.214287,60.462856,52.766739,64549100,460247904900,-
2012-01-11,60.382858,60.407143,59.901428,60.364285,52.68071,53771200,460301676100,-
2012-01-12,60.325714,60.414288,59.82143,60.19857,52.536091,53146800,460354822900,-
2012-01-13,59.957142,60.064285,59.808571,59.972858,52.339104,56505400,460411328300,+
2012-01-17,60.599998,60.855713,60.422855,60.671429,52.94875,60724300,460472052600,+
2012-01-18,60.994286,61.352856,60.900002,61.30143,53.498566,69197800,460541250400,+
2012-01-19,61.450001,61.624287,60.93,61.107143,53.329014,65434600,460606685000,-
2012-01-20,61.07,61.07143,59.964287,60.042858,52.400188,103493600,460710178600,-
2012-01-23,60.381428,61.207142,60.328571,61.058571,53.286617,76515600,460786694200,+
2012-01-24,60.728573,60.728573,59.935715,60.058571,52.41391,136909500,460923603700,-
2012-01-25,64.919998,64.921425,63.389999,63.808571,55.686584,239578500,461163182200,-
2012-01-26,64.05143,64.112854,63.305714,63.51857,55.433498,80996300,461244178500,-
2012-01-27,63.477142,64.068573,63.395714,63.897144,55.763882,74927300,461319105800,+
2012-01-30,63.672855,64.842857,63.627144,64.715714,56.478256,94835300,461413941100,+
2012-01-31,65.084282,65.46286,64.724289,65.211426,56.910862,97920900,461511862000,+
2012-02-01,65.487144,65.57,65.078575,65.169998,56.874741,67511500,461579373500,-
2012-02-02,65.128571,65.309998,64.854286,65.017143,56.741318,46699100,461626072600,-
2012-02-03,65.328575,65.714287,65.080002,65.668571,57.309841,71649900,461697722500,+
2012-02-06,65.482857,66.425713,65.457146,66.281425,57.844673,62353200,461760075700,+
2012-02-07,66.464287,67.10714,66.368568,66.975716,58.450588,79055900,461839131600,+
2012-02-08,67.214287,68.112854,67.099998,68.097145,59.429268,101972500,461941104100,+
2012-02-09,68.68,70.964287,68.651428,70.452858,61.485157,221053700,462162157800,+
2012-02-10,70.137146,71.08857,69.792854,70.488571,61.5163,157825500,462319983300,+
2012-02-13,71.361427,71.975716,71.012856,71.800003,62.660805,129304000,462449287300,+
2012-02-14,72.094284,72.794289,71.714287,72.779999,63.516068,115099600,462564386900,+
2012-02-15,73.465714,75.184288,70.984283,71.095711,62.046181,376530000,462940916900,-
2012-02-16,70.214287,72.127144,69.51857,71.744286,62.612183,236138000,463177054900,+
2012-02-17,71.872856,72.538574,71.471428,71.73143,62.600983,133951300,463311006200,-
2012-02-21,72.41143,73.550003,72.017143,73.550003,64.188057,151398800,463462405000,+
2012-02-22,73.297142,73.641426,72.724289,73.291428,63.962383,120825600,463583230600,-
2012-02-23,73.582855,73.975716,72.785713,73.769997,64.380043,142006900,463725237500,+
2012-02-24,74.238571,74.699997,74.091431,74.629997,65.130592,103768000,463829005500,+
2012-02-27,74.472855,75.5,73.754288,75.108574,65.548248,136895500,463965901000,+
2012-02-28,75.422859,76.487144,75.121429,76.487144,66.751328,150096800,464115997800,+
2012-02-29,77.365715,78.230003,76.528572,77.491432,67.627808,238002800,464354000600,+
2012-03-01,78.309998,78.315712,76.96714,77.781425,67.880882,170817500,464524818100,-
2012-03-02,77.748573,78.114288,77.502853,77.882858,67.969383,107928100,464632746200,+
2012-03-05,77.917145,78.211426,75.14286,76.165718,66.470848,202281100,464835027300,-
2012-03-06,74.808571,76.241432,73.745712,75.751427,66.109253,202559700,465037587000,+
2012-03-07,76.685715,76.825714,74.757141,75.812859,66.162865,199630200,465237217200,-
2012-03-08,76.384285,77.57,76.017143,77.427139,67.571671,129114300,465366331500,+
2012-03-09,77.744286,78.248573,77.587143,77.881432,67.968147,104729800,465471061300,+
2012-03-12,78.425713,78.85714,78.14286,78.85714,68.819656,101820600,465572881900,+
2012-03-13,79.648575,81.168571,79.39286,81.157143,70.82692,172713800,465745595700,+
2012-03-14,82.578575,84.959999,82.199997,84.225716,73.50489,354711000,466100306700,+
2012-03-15,85.658569,85.715714,82.650002,83.651428,73.003716,289929500,466390236200,-
2012-03-16,83.531425,84.171425,82.571426,83.652855,73.004959,206371900,466596608100,+
2012-03-19,85.48143,85.96714,84.150002,85.871429,74.941124,225309000,466821917100,+
2012-03-20,85.644287,86.699997,84.497147,86.565712,75.54705,204165500,467026082600,+
2012-03-21,86.105713,87.092857,85.915718,86.071426,75.115662,161010500,467187093100,-
2012-03-22,85.397141,86.35714,85.075714,85.620003,74.721718,155967700,467343060800,+
2012-03-23,85.784286,85.971428,84.914284,85.150002,74.311539,107622200,467450683000,-
2012-03-26,85.684288,86.735718,85.03714,86.711426,75.67421,148935500,467599618500,+
2012-03-27,86.597145,88.040001,86.580002,87.78286,76.609261,151782400,467751400900,+
2012-03-28,88.339996,88.778572,87.187141,88.23143,77.000732,163865100,467915266000,-
2012-03-29,87.540001,88.080002,86.747147,87.122856,76.033279,152059600,468067325600,-
2012-03-30,86.96714,87.222855,85.419998,85.650002,74.747902,182759500,468250085100,-
2012-04-02,85.975716,88.395714,85.76857,88.375717,77.126678,149587900,468399673000,+
2012-04-03,89.614288,90.315712,88.93,89.902855,78.459396,208639900,468608312900,+
2012-04-04,89.192856,89.408569,88.14286,89.187141,77.834793,143245200,468751558100,-
2012-04-05,89.568573,90.665718,89.057144,90.525711,79.002983,160324500,468911882600,+
2012-04-09,89.447144,91.405716,89.328575,90.889999,79.320908,149384200,469061266800,+
2012-04-10,91.418571,92.0,89.428574,89.777145,78.349701,222431300,469283698100,-
2012-04-11,90.885712,90.98143,89.048569,89.457146,78.070435,174153700,469457851800,-
2012-04-12,89.285713,90.190002,88.64286,88.96714,77.642792,153584200,469611436000,-
2012-04-13,89.158569,89.242859,86.215714,86.461426,75.456039,214911200,469826347200,-
2012-04-16,87.151428,87.182854,82.60714,82.875717,72.326714,262696700,470089043900,-
2012-04-17,82.705711,87.14286,81.701431,87.099998,76.013306,256382000,470345425900,+
2012-04-18,87.674286,88.60714,86.101425,86.905716,75.843781,238632800,470584058700,-
2012-04-19,85.745712,86.389999,83.502853,83.919998,73.238098,208679800,470792738500,-
2012-04-20,84.482857,84.945717,81.488571,81.854286,71.435303,257746300,471050484800,-
2012-04-23,81.515717,82.381432,79.517143,81.671425,71.275726,241632300,471292117100,+
2012-04-24,80.372856,81.098572,79.285713,80.040001,69.851974,269037300,471561154400,-
2012-04-25,87.94857,88.285713,86.571426,87.14286,76.050713,226444400,471787598800,-
2012-04-26,87.752853,87.812859,86.01857,86.814285,75.763977,134017100,471921615900,-
2012-04-27,86.438568,86.597145,85.785713,86.14286,75.177994,101680600,472023296500,-
2012-04-30,85.400002,85.485718,83.285713,83.425713,72.806702,126536200,472149832700,-
2012-05-01,83.557144,85.251427,83.03286,83.16143,72.576073,152749800,472302582500,-
2012-05-02,82.891426,83.914284,82.694283,83.711426,73.056076,106847300,472409429800,+
2012-05-03,84.35714,84.485718,82.900002,83.117142,72.53743,97637400,472507067200,-
2012-05-04,82.440002,82.622856,80.738571,80.75,70.471588,132498100,472639565300,-
2012-05-07,80.214287,81.824287,80.175713,81.354286,70.998962,115029600,472754594900,+
2012-05-08,81.368568,81.64286,79.818573,81.168571,70.836876,124313000,472878907900,-
2012-05-09,80.528572,81.997147,80.121429,81.311432,70.961578,120176000,472999083900,+
2012-05-10,82.082855,82.26857,81.205711,81.502853,71.128624,83300000,473082383900,-
2012-05-11,80.714287,82.067146,80.621429,80.958572,70.65361,99886500,473182270400,+
2012-05-14,80.367142,81.072861,79.657143,79.745712,69.595131,88156600,473270427000,-
2012-05-15,80.207146,80.459999,78.821426,79.024284,68.965553,119084000,473389511000,-
2012-05-16,79.150002,79.555717,77.291428,78.011429,68.081581,140224000,473529735000,-
2012-05-17,77.901428,78.214287,75.73143,75.73143,66.091835,179305000,473709040000,-
2012-05-18,76.279999,77.629997,74.597145,75.76857,66.124229,183073100,473892113100,-
2012-05-21,76.35714,80.220001,76.292854,80.182854,69.976631,157776500,474049889600,+
2012-05-22,81.364288,81.982857,78.940002,79.567146,69.439308,173717600,474223607200,-
2012-05-23,79.64286,81.828575,79.03286,81.508568,71.133591,146224400,474369831600,+
2012-05-24,82.267143,82.35714,80.175713,80.760002,70.480331,124057500,474493889100,-
2012-05-25,80.655716,80.835716,79.781425,80.327141,70.102554,82126800,474576015900,-
2012-05-29,81.557144,82.0,80.758568,81.752853,71.346817,95127200,474671143100,+
2012-05-30,81.314285,82.855713,80.937141,82.738571,72.207024,132357400,474803500500,+
2012-05-31,82.96286,83.071426,81.637146,82.53286,72.027489,122918600,474926419100,-
2012-06-01,81.308571,81.807144,80.074287,80.141426,69.940491,130246900,475056666000,-
2012-06-04,80.214287,81.071426,78.35714,80.612854,70.351906,139248900,475195914900,+
2012-06-05,80.181427,80.924286,79.761429,80.404289,70.169876,97053600,475292968500,+
2012-06-06,81.110001,81.978569,80.785713,81.637146,71.245819,100363900,475393332400,+
2012-06-07,82.470001,82.474289,81.5,81.674286,71.278229,94941700,475488274100,-
2012-06-08,81.657143,82.940002,81.285713,82.902855,72.350426,86879100,475575153200,+
2012-06-11,83.959999,84.071426,81.51857,81.595711,71.209648,147816200,475722969400,-
2012-06-12,82.065712,82.374283,80.957146,82.308571,71.831764,108845100,475831814500,+
2012-06-13,82.074287,82.639999,81.482857,81.737144,71.333084,73395000,475905209500,-
2012-06-14,81.605713,81.928574,81.03714,81.647141,71.254547,86393300,475991602800,+
2012-06-15,81.571426,82.08857,81.364288,82.01857,71.578697,83813800,476075416600,+
2012-06-18,81.565712,83.984283,81.48143,83.682854,73.031143,110103000,476185519600,+
2012-06-19,83.342857,84.285713,83.300003,83.915718,73.234352,90351100,476275870700,+
2012-06-20,84.029999,84.178574,82.971428,83.677139,73.026138,89735800,476365606500,-
2012-06-21,83.634285,84.031425,82.491432,82.524284,72.02005,81587800,476447194300,-
2012-06-22,82.720001,83.169998,82.202858,83.157143,72.57235,71117900,476518312200,+
2012-06-25,82.471428,82.828575,81.48143,81.538574,71.15979,76095600,476594407800,-
2012-06-26,81.618568,82.07,81.047142,81.718575,71.316895,69134100,476663541900,+
2012-06-27,82.14286,82.391426,81.702858,82.071426,71.624825,50749300,476714291200,-
2012-06-28,81.667145,82.0,80.80143,81.292854,70.945343,70709100,476785000300,-
2012-06-29,82.571426,83.428574,82.035713,83.428574,72.809204,105375200,476890375500,+
2012-07-02,83.53286,84.781425,83.371429,84.645714,73.871437,100023000,476990398500,+
2012-07-03,84.982857,85.714287,84.85714,85.629997,74.730423,60428200,477050826700,+
2012-07-05,85.794289,87.762856,85.664284,87.134285,76.043243,121095800,477171922500,+
2012-07-06,86.727142,86.919998,85.940002,86.554283,75.537079,104732600,477276655100,-
2012-07-09,86.471428,87.699997,86.30143,87.69857,76.535713,94851400,477371506500,+
2012-07-10,88.281425,88.552856,86.472855,86.887146,75.827576,127989400,477499495900,-
2012-07-11,86.58857,86.808571,85.317146,86.347145,75.356277,117330500,477616826400,-
2012-07-12,85.748573,86.209999,84.668571,85.557144,74.666847,107010400,477723836800,-
2012-07-13,86.135712,86.741432,85.714287,86.424286,75.423622,77856800,477801693600,+
2012-07-16,86.445717,87.374283,86.431427,86.701431,75.665482,75315100,477877008700,+
2012-07-17,87.255714,87.35714,86.164284,86.705711,75.669235,73406200,477950414900,-
2012-07-18,86.655716,86.905716,86.222855,86.608574,75.584435,63175000,478013589900,-
2012-07-19,87.325714,87.907143,86.571426,87.760002,76.58931,109215400,478122805300,+
2012-07-20,87.575714,87.777145,86.242859,86.328575,75.340096,99367800,478222173100,-
2012-07-23,84.914284,86.557144,83.958572,86.261429,75.281479,121993900,478344167000,+
2012-07-24,86.76857,87.097145,85.501427,85.845711,74.918701,141283100,478485450100,-
2012-07-25,82.065712,82.971428,81.428574,82.138573,71.683426,219328200,478704778300,+
2012-07-26,82.822861,82.914284,81.480003,82.125717,71.672203,101658200,478806436500,-
2012-07-27,82.144287,83.690002,81.655716,83.594284,72.953835,100984100,478907420600,+
2012-07-30,84.417145,85.634285,83.974289,85.004288,74.184357,94785600,479002206200,+
2012-07-31,86.175713,87.385712,86.102859,87.251427,76.145485,115581900,479117788100,+
2012-08-01,87.987144,88.057144,86.14286,86.687141,75.653015,96125400,479213913500,-
2012-08-02,86.120003,87.241432,85.75,86.827141,75.775192,83039600,479296953100,+
2012-08-03,87.66143,88.28286,87.365715,87.957146,76.761353,86230200,479383183300,+
2012-08-06,88.184288,89.267143,87.894287,88.935715,77.615356,75525800,479458709100,+
2012-08-07,88.96714,89.285713,88.291428,88.701431,77.410919,72611700,479531320800,-
2012-08-08,88.484283,89.125717,88.157143,88.55143,77.279991,61176500,479592497300,+
2012-08-09,88.264282,88.818573,88.257141,88.675713,77.720711,55410600,479647907900,+
2012-08-10,88.387146,88.822861,88.385712,88.814285,77.842194,48734700,479696642600,+
2012-08-13,89.055717,90.0,89.035713,90.0,78.881424,69708100,479766350700,+
2012-08-14,90.267143,91.230003,90.029999,90.241432,79.093018,85042300,479851393000,-
2012-08-15,90.185715,90.571426,89.678574,90.118568,78.985336,64335600,479915728600,-
2012-08-16,90.172859,90.965714,90.071426,90.905716,79.675262,63633500,479979362100,+
2012-08-17,91.428574,92.598572,91.258568,92.587143,81.148941,110690300,480090052400,+
2012-08-20,92.858574,95.021431,92.842857,95.021431,83.282509,153346200,480243398600,+
2012-08-21,95.831429,96.41143,92.904289,93.722855,82.144341,203179900,480446578500,-
2012-08-22,93.488571,95.571426,92.587143,95.552856,83.748283,141330700,480587909200,+
2012-08-23,95.158569,95.699997,94.449997,94.66143,82.96698,105032200,480692941400,-
2012-08-24,94.215714,95.639999,93.650002,94.745712,83.040863,109335100,480802276500,+
2012-08-27,97.141426,97.267143,96.220001,96.525711,84.600945,106752100,480909028600,-
2012-08-28,96.425713,96.585716,95.809998,96.400002,84.490768,66854200,480975882800,-
2012-08-29,96.464287,96.809998,96.085716,96.209999,84.324242,50701700,481026584500,-
2012-08-30,95.805717,95.935715,94.692856,94.83857,83.122215,75674900,481102259400,-
2012-08-31,95.321426,95.514282,93.89286,95.034286,83.293762,84580300,481186839700,-
2012-09-04,95.108574,96.44857,94.928574,96.424286,84.512062,91973000,481278812700,+
2012-09-05,96.510002,96.621429,95.657143,95.747147,83.918564,84093800,481362906500,-
2012-09-06,96.167145,96.898575,95.828575,96.610001,84.67482,97799100,481460705600,+
2012-09-07,96.864288,97.497147,96.538574,97.205711,85.196938,82416600,481543122200,+
2012-09-10,97.207146,97.612854,94.585716,94.677139,82.980743,121999500,481665121700,-
2012-09-11,95.015717,95.728569,93.785713,94.370003,82.71154,125995800,481791117500,-
2012-09-12,95.264282,95.699997,93.714287,95.684288,83.863472,178058300,481969175800,+
2012-09-13,96.767143,97.928574,96.395714,97.568573,85.514977,149590000,482118765800,+
2012-09-14,98.565712,99.568573,98.269997,98.754288,86.554214,150118500,482268884300,+
2012-09-17,99.907143,99.971428,99.230003,99.968575,87.618484,99507800,482368392100,+
2012-09-18,99.982857,100.332855,99.488571,100.272858,87.88517,93375800,482461767900,+
2012-09-19,100.03714,100.57,99.938568,100.300003,87.908958,81718700,482543486600,+
2012-09-20,99.879997,100.008568,99.08857,99.814285,87.483246,84142100,482627628700,-
2012-09-21,100.344284,100.724289,99.908569,100.012856,87.657303,142897300,482770526000,-
2012-09-24,98.122856,99.302856,97.571426,98.684288,86.492859,159941600,482930467600,+
2012-09-25,98.322861,98.968575,96.14286,96.220001,84.333,129697400,483060165000,-
2012-09-26,95.534286,96.098572,94.457146,95.025711,83.286255,144125800,483204290800,-
2012-09-27,94.898575,97.452858,94.335716,97.331429,85.307114,148522500,483352813300,+
2012-09-28,96.964287,97.30143,95.25,95.300003,83.526672,133777700,483486591000,-
2012-10-01,95.879997,96.678574,93.785713,94.19857,82.561295,135898700,483622489700,-
2012-10-02,94.544289,95.192856,92.949997,94.472855,82.801704,156998100,483779487800,-
2012-10-03,94.980003,95.980003,94.66143,95.921425,84.071335,106070300,483885558100,+
2012-10-04,95.89286,96.321426,95.078575,95.257141,83.489082,92681400,483978239500,-
2012-10-05,95.028572,95.14286,93.040001,93.227142,81.709885,148501500,484126741000,-
2012-10-08,92.41143,92.508568,90.872856,91.167145,79.90435,159498500,484286239500,-
2012-10-09,91.235718,91.498573,89.078575,90.835716,79.613876,209649300,484495888800,-
2012-10-10,91.391426,92.139999,91.0,91.558571,80.247459,127589000,484623477800,+
2012-10-11,92.35714,92.457146,89.728569,89.728569,78.643517,136520300,484759998100,-
2012-10-12,89.937141,90.76857,89.328575,89.958572,78.8451,115003700,484875001800,+
2012-10-15,90.335716,90.732857,89.121429,90.68,79.477425,108125500,484983127300,+
2012-10-16,90.767143,92.900002,90.14286,92.827141,81.359299,137442900,485120570200,+
2012-10-17,92.695717,93.255714,92.0,92.087143,80.710701,97259400,485217829600,-
2012-10-18,91.370003,91.722855,90.0,90.377144,79.211945,119156100,485336985700,-
2012-10-19,90.150002,90.252853,87.08857,87.120003,76.357224,186021500,485523007200,-
2012-10-22,87.488571,90.76857,87.251427,90.575714,79.386002,136682700,485659689900,+
2012-10-23,90.14286,90.557144,87.385712,87.622856,76.797958,176786400,485836476300,-
2012-10-24,88.777145,89.507141,87.234283,88.118568,77.232414,139631800,485976108100,-
2012-10-25,88.571426,88.85714,86.507141,87.077141,76.319649,164081400,486140189500,-
2012-10-26,87.061432,87.714287,84.428574,86.285713,75.625992,254608200,486394797700,-
2012-10-31,84.982857,85.994286,83.957146,85.045715,74.539169,127500800,486522298500,+
2012-11-01,85.459999,86.14286,84.881432,85.220001,74.691963,90324500,486612623000,-
2012-11-02,85.127144,85.278572,82.10714,82.400002,72.220314,149843400,486762466400,-
2012-11-05,83.360001,83.96714,82.514282,83.517143,73.19944,132283900,486894750300,+
2012-11-06,84.318573,84.391426,82.870003,83.264282,72.977837,93729300,486988479600,-
2012-11-07,81.977142,82.077141,79.39286,79.714287,70.185509,198412200,487186891800,-
2012-11-08,80.089996,80.318573,76.470001,76.821426,67.638435,264036500,487450928300,-
2012-11-09,77.202858,79.26857,76.245712,78.151428,68.809464,232478400,487683406700,+
2012-11-12,79.164284,79.214287,76.949997,77.547142,68.277412,128950500,487812357200,-
2012-11-13,76.987144,78.639999,76.622856,77.557144,68.286209,133237300,487945594500,+
2012-11-14,77.928574,78.207146,76.597145,76.697144,67.529022,119292600,488064887100,-
2012-11-15,76.790001,77.071426,74.660004,75.08857,66.11274,197477700,488262364800,-
2012-11-16,75.028572,75.714287,72.25,75.382858,66.371834,316723400,488579088200,+
2012-11-19,77.244286,81.071426,77.125717,80.818573,71.157799,205829400,488784917600,+
2012-11-20,81.701431,81.707146,79.225716,80.129997,70.551529,160688500,488945606100,-
2012-11-21,80.60714,81.052856,79.514282,80.242859,70.650894,93250500,489038856600,-
2012-11-23,81.024284,81.714287,80.371429,81.64286,71.883545,68206600,489107063200,+
2012-11-26,82.271431,84.285713,81.958572,84.218575,74.151367,157644900,489264708100,+
2012-11-27,84.221428,84.345711,82.871429,83.540001,73.553886,133332500,489398040600,-
2012-11-28,82.46714,83.685715,81.751427,83.277145,73.322472,130216100,489528256700,+
2012-11-29,84.317146,84.89286,83.60714,84.194283,74.129974,128674700,489656931400,-
2012-11-30,83.827141,84.057144,83.239998,83.611427,73.616791,97829900,489754761300,-
2012-12-03,84.807144,84.941429,83.64286,83.741432,73.731262,91070000,489845831300,-
2012-12-04,83.114288,83.114288,81.732857,82.264282,72.430695,139267100,489985098400,-
2012-12-05,81.272858,81.321426,76.96714,76.970001,67.769272,261159500,490246257900,-
2012-12-06,75.562859,79.044289,74.089996,78.177139,68.8321,294303100,490540561000,+
2012-12-07,79.057144,79.314285,75.714287,76.178574,67.072418,196760200,490737321200,-
2012-12-10,75.0,76.93,74.511429,75.688568,66.641022,157621100,490894942300,+
2012-12-11,77.110001,78.508568,76.767143,77.341431,68.096306,148086400,491043028700,+
2012-12-12,78.252853,78.285713,76.610001,77.0,67.79567,121786000,491164814700,-
2012-12-13,75.878571,76.805717,75.114288,75.669998,66.624657,156314900,491321129600,-
2012-12-14,73.535713,74.01857,72.225716,72.827141,64.121635,252394800,491573524400,-
2012-12-17,72.704285,74.285713,71.604286,74.118568,65.258675,189401800,491762926200,+
2012-12-18,75.0,76.414284,74.321426,76.271431,67.154205,156421300,491919347500,+
